"SEGMENTID","STREET","DIRECTION","FROM_STREET","TO_STREET","LENGTH"," STREET_HEADING"," CURRENT_SPEED"," LAST_UPDATED"
"596","Lake Shore Dr","NW","Diversey","Belmont","0.58","N","-1","2026-01-29 03:20:34.0"
"986","Torrence","SB","103rd","107th","0.5","S","-1","2026-01-29 03:20:36.0"
"607","Lake Shore Dr","SE","43rd","47th","0.53","S","-1","2026-01-29 03:20:34.0"
"337","Western","NB","71st","67th","0.5","S","-1","2026-01-29 03:20:34.0"
"621","Lake Shore Dr","SE","Division","Oak St","0.32","N","-1","2026-01-29 03:20:35.0"
"1024","Wacker","NB","Van Buren","Madison","0.35","S","22","2026-01-29 03:20:35.0"
"83","Pulaski","SB","Lake","Washington","0.24","N","26","2026-01-29 03:20:34.0"
"679","Desplaines","SB","Kinzie","Madison","0.5","N","-1","2026-01-29 03:20:35.0"
"1210","Halsted","NB","55th","51st","0.5","S","-1","2026-01-29 03:20:35.0"
"384","Western","SB","43rd","47th","0.5","S","-1","2026-01-29 03:20:34.0"
"1305","Harrison","WB","State","Canal","0.6","W","18","2026-01-29 03:20:37.0"
"832","Harlem","NB","Pratt","Touhy","0.5","N","-1","2026-01-29 03:20:36.0"
"284","Irving Park","EB","Austin","Central","0.5","W","-1","2026-01-29 03:20:35.0"
"333","Western","NB","87th","83rd","0.5","S","-1","2026-01-29 03:20:34.0"
"862","Illinois","EB","State","Michigan","0.2","E","-1","2026-01-29 03:20:36.0"
"241","Roosevelt","WB","Halsted","Racine","0.5","W","-1","2026-01-29 03:20:34.0"
"893","Lake Shore Dr","SE","Irving Park","Addison","0.42","N","-1","2026-01-29 03:20:35.0"
"1171","Harlem","SB","North Ave","Chicago","1.00706228728","N","-1","2026-01-29 03:20:37.0"
"22","Pulaski","NB","99th","95th","0.5","S","-1","2026-01-29 03:20:33.0"
"1192","Dr Martin L King Jr","NB","24th","Cermak","0.254644034267","S","-1","2026-01-29 03:20:37.0"
"295","Irving Park","EB","Ashland","Clark","0.34","W","-1","2026-01-29 03:20:34.0"
"229","Roosevelt","WB","Central","Austin","0.5","W","-1","2026-01-29 03:20:34.0"
"168","Irving Park","EB","Cumberland","Pacific","0.5","W","-1","2026-01-29 03:20:32.0"
"174","55th","WB","Western","California","0.5","W","-1","2026-01-29 03:20:32.0"
"1235","Halsted","SB","95th","99th","0.5","S","-1","2026-01-29 03:20:36.0"
"1028","Wacker","EB","LaSalle","State","0.23","W","27","2026-01-29 03:20:35.0"
"374","Western","SB","83rd","87th","0.5","S","-1","2026-01-29 03:20:34.0"
"779","Peterson","EB","Jersey","California","0.6","W","-1","2026-01-29 03:20:35.0"
"776","Peterson","EB","Kostner","Pulaski","0.5","W","-1","2026-01-29 03:20:35.0"
"543","Cermak","EB","Stewart","State","0.5","W","-1","2026-01-29 03:20:34.0"
"534","Cermak","EB","Central Park","Trumball","0.2","W","-1","2026-01-29 03:20:34.0"
"579","Lake Shore Dr","NW","43rd","Oakwood","0.64","S","-1","2026-01-29 03:20:34.0"
"1233","Halsted","SB","103rd","107th","0.5","S","-1","2026-01-29 03:20:36.0"
"493","Archer","EB","Narragansett","Austin","0.51","S","-1","2026-01-29 03:20:36.0"
"1083","130th","EB","I-94 Expy","Torrence","1.52864671422","E","-1","2026-01-29 03:20:36.0"
"205","North","WB","Kedzie","Central Park","0.5","W","-1","2026-01-29 03:20:33.0"
"440","79th","EB","Kostner","Pulaski","0.5","W","-1","2026-01-29 03:20:33.0"
"980","Pershing","WB","Cottage Grove","Dr Martin L King Jr","0.52","E","-1","2026-01-29 03:20:36.0"
"889","Lake Shore Dr","SE","Fullerton","North Ave","1.05","N","-1","2026-01-29 03:20:35.0"
"954","Ohio","EB","Orleans","LaSalle","0.23","W","-1","2026-01-29 03:20:36.0"
"1282","Fairbanks","NB","Illinois","Chicago","0.4","N","20","2026-01-29 03:20:34.0"
"532","Cermak","EB","Kostner","Pulaski","0.49","W","-1","2026-01-29 03:20:34.0"
"123","Ashland","NB","Elston","Fullerton","0.45","N","-1","2026-01-29 03:20:33.0"
"367","Western","NB","Bryn Mawr","Peterson","0.5","N","31","2026-01-29 03:20:34.0"
"1059","Randolph","WB","Halsted","Racine","0.47","W","-1","2026-01-29 03:20:36.0"
"113","Ashland","NB","Archer","Cermak","1.0","S","30","2026-01-29 03:20:33.0"
"1228","Halsted","NB","Fullerton","Diversey","0.5","N","-1","2026-01-29 03:20:36.0"
"147","Ashland","SB","Archer","35th","0.5","S","-1","2026-01-29 03:20:32.0"
"767","Harlem","NB","Grand","Diversey","0.47","N","-1","2026-01-29 03:20:35.0"
"32","Pulaski","NB","55th","Archer","0.62","S","25","2026-01-29 03:20:33.0"
"774","Peterson","EB","Edens Expy","Cicero","0.12","W","-1","2026-01-29 03:20:35.0"
"115","Ashland","NB","18th","Roosevelt","0.6","S","-1","2026-01-29 03:20:33.0"
"609","Lake Shore Dr","SE","31st","Oakwood","1.0","S","-1","2026-01-29 03:20:34.0"
"253","87th","EB","Kedzie","California","0.51","W","-1","2026-01-29 03:20:34.0"
"403","Western","SB","Irving Park","Addison","0.5","N","24","2026-01-29 03:20:34.0"
"536","Cermak","EB","Kedzie","California","0.5","W","-1","2026-01-29 03:20:34.0"
"107","Ashland","NB","55th","51st","0.5","S","-1","2026-01-29 03:20:33.0"
"1248","Halsted","SB","43rd","47th","0.5","S","-1","2026-01-29 03:20:36.0"
"864","Illinois","EB","Columbus","Lake Shore Dr","0.3","E","-1","2026-01-29 03:20:36.0"
